group_id,case_in_group,test_file,category,purpose,priority,complexity,source_input,upstream_expected,emacs_command,python_command,compare_method,current_result,selection_notes
G016,3,autoinst_iface270_top.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface 连接回归 270 系列。,P1-core,High,test/verilog-mode/tests/autoinst_iface270_top.v,test/verilog-mode/tests_ok/autoinst_iface270_top.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_iface270_top.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_iface270_top.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_iface270_top.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G016,4,autoinst_iface270_top_bug429.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface top bug429 回归。 覆盖 interface 连接回归 270 系列。,P1-core,High,test/verilog-mode/tests/autoinst_iface270_top_bug429.v,test/verilog-mode/tests_ok/autoinst_iface270_top_bug429.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_iface270_top_bug429.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_iface270_top_bug429.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_iface270_top_bug429.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G016,5,autoinst_iface_noparam.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface 无参数例化。,P1-core,High,test/verilog-mode/tests/autoinst_iface_noparam.v,test/verilog-mode/tests_ok/autoinst_iface_noparam.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_iface_noparam.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_iface_noparam.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_iface_noparam.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G017,1,autoinst_ifdef_fredrickson_200503_sub.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 `ifdef 包围端口/实例时的自动连接。,P1-core,High,test/verilog-mode/tests/autoinst_ifdef_fredrickson_200503_sub.v,test/verilog-mode/tests_ok/autoinst_ifdef_fredrickson_200503_sub.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_ifdef_fredrickson_200503_sub.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_ifdef_fredrickson_200503_sub.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_ifdef_fredrickson_200503_sub.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G017,2,autoinst_ifdef_fredrickson_200503_top.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 `ifdef 包围端口/实例时的自动连接。,P1-core,High,test/verilog-mode/tests/autoinst_ifdef_fredrickson_200503_top.v,test/verilog-mode/tests_ok/autoinst_ifdef_fredrickson_200503_top.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_ifdef_fredrickson_200503_top.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_ifdef_fredrickson_200503_top.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_ifdef_fredrickson_200503_top.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G017,3,autoinst_import.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 package import 对端口/类型解析的影响。,P1-core,High,test/verilog-mode/tests/autoinst_import.v,test/verilog-mode/tests_ok/autoinst_import.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_import.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_import.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_import.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G017,4,autoinst_import2012.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 SystemVerilog-2012 import 语法。 覆盖 package import 对端口/类型解析的影响。,P1-core,High,test/verilog-mode/tests/autoinst_import2012.v,test/verilog-mode/tests_ok/autoinst_import2012.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_import2012.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_import2012.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_import2012.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G017,5,autoinst_instname_all.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖模板中实例名替换全部模式。,P1-core,Low,test/verilog-mode/tests/autoinst_instname_all.v,test/verilog-mode/tests_ok/autoinst_instname_all.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_instname_all.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_instname_all.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_instname_all.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G018,1,autoinst_instname_carlh.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖实例名模板回归。,P1-core,Low,test/verilog-mode/tests/autoinst_instname_carlh.v,test/verilog-mode/tests_ok/autoinst_instname_carlh.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_instname_carlh.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_instname_carlh.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_instname_carlh.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G018,2,autoinst_interface.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface port/modport 例化连接。 覆盖 integer/int 参数。,P1-core,High,test/verilog-mode/tests/autoinst_interface.v,test/verilog-mode/tests_ok/autoinst_interface.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_interface.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_interface.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_interface.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G018,3,autoinst_interface_bug320.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface AUTOINST bug320 回归。 覆盖 interface bug 回归。 覆盖 interface port/modport 例化连接。 覆盖 integer/int 参数。,P1-core,High,test/verilog-mode/tests/autoinst_interface_bug320.v,test/verilog-mode/tests_ok/autoinst_interface_bug320.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_interface_bug320.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_interface_bug320.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_interface_bug320.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G018,4,autoinst_interface_star.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface 与 .* 隐式连接。 覆盖 interface port/modport 例化连接。 覆盖 .* 隐式连接与模板追加。 覆盖 integer/int 参数。,P1-core,High,test/verilog-mode/tests/autoinst_interface_star.v,test/verilog-mode/tests_ok/autoinst_interface_star.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_interface_star.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_interface_star.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_interface_star.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G018,5,autoinst_interface_sub.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 interface 子模块定义查找。 覆盖 interface port/modport 例化连接。 覆盖 integer/int 参数。,P1-core,High,test/verilog-mode/tests/autoinst_interface_sub.v,test/verilog-mode/tests_ok/autoinst_interface_sub.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_interface_sub.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_interface_sub.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_interface_sub.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G019,1,autoinst_johnson.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖 Johnson 回归用例。,P1-core,Low,test/verilog-mode/tests/autoinst_johnson.v,test/verilog-mode/tests_ok/autoinst_johnson.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_johnson.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_johnson.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_johnson.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G019,2,autoinst_line.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖单行/换行布局对 AUTOINST 的影响。,P1-core,Low,test/verilog-mode/tests/autoinst_line.v,test/verilog-mode/tests_ok/autoinst_line.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_line.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_line.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_line.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G019,3,autoinst_lopaz.v,AUTOINST/AUTO_TEMPLATE,batch AUTO_TEMPLATE：@ 实例数字、AUTO_LISP 简单变量、模板连接。,P0-confirmed,High,test/verilog-mode/tests/autoinst_lopaz.v,test/verilog-mode/tests_ok/autoinst_lopaz.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_lopaz.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_lopaz.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_lopaz.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PASS: verified by python3 test/compare_upstream_batch.py,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G019,4,autoinst_lopaz_srpad.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 作为 autoinst_lopaz 的 leaf 模块库文件。 覆盖 Lopaz 模板、@ 数字和特殊表达式。,P1-core,Low,test/verilog-mode/tests/autoinst_lopaz_srpad.v,test/verilog-mode/tests_ok/autoinst_lopaz_srpad.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_lopaz_srpad.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_lopaz_srpad.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_lopaz_srpad.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G019,5,autoinst_ma_io_prefix.v,AUTOINST/AUTO_TEMPLATE,验证 AUTOINST/AUTO_TEMPLATE 的模块例化自动连接。 覆盖输入输出前缀模板。,P1-core,Low,test/verilog-mode/tests/autoinst_ma_io_prefix.v,test/verilog-mode/tests_ok/autoinst_ma_io_prefix.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autoinst_ma_io_prefix.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autoinst_ma_io_prefix.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autoinst_ma_io_prefix.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
